Date,gage_id,SWE_cm_mean,dayl_s,prcp_mm_day,srad_W_m2,tmax_C,tmin_C,vp_Pa,tmean_C,site_no,flow_cms
1997-11-22,10128500,3.81,34107.92,0.0,332.97,2.01,-14.06,206.02,-6.025,10128500,2.1520768
1997-11-23,10128500,3.81,34013.5,0.0,283.23,5.62,-6.76,368.34,-0.5699999999999998,10128500,2.265344
1997-11-24,10128500,3.81,33921.84,0.0,291.38,7.25,-5.92,392.66,0.665,10128500,2.2087104
1997-11-25,10128500,3.81,33833.0,0.0,248.35,2.98,-7.19,356.09,-2.1050000000000004,10128500,2.12376
1997-11-26,10128500,3.81,33747.01,6.57,140.7,1.76,-5.56,403.82,-1.9,10128500,2.1520768
1997-11-27,10128500,4.32,33663.95,19.53,105.82,0.24,-5.04,419.96,-2.4,10128500,2.2936608
1997-11-28,10128500,6.1,33583.86,0.0,284.93,3.75,-8.66,317.72,-2.455,10128500,2.1803936
1997-11-29,10128500,6.1,33506.8,0.0,303.8,6.6,-7.85,338.5,-0.625,10128500,2.2936608
1997-11-30,10128500,6.1,33432.81,0.0,271.34,3.64,-8.26,327.81,-2.31,10128500,2.2936608
1997-12-01,10128500,6.1,33361.94,0.0,231.83,-0.71,-10.16,282.32,-5.4350000000000005,10128500,2.12376
1997-12-02,10128500,6.1,33294.25,0.0,257.31,-3.32,-14.07,205.97,-8.695,10128500,2.12376
1997-12-03,10128500,6.1,33229.78,0.0,311.0,-0.42,-15.76,179.01,-8.09,10128500,2.0104928
1997-12-04,10128500,6.1,33168.58,0.0,321.3,4.65,-12.79,228.66,-4.069999999999999,10128500,1.982176
1997-12-05,10128500,6.1,33110.68,0.0,306.05,4.61,-10.85,267.22,-3.12,10128500,1.982176
1997-12-06,10128500,6.1,33056.13,0.0,209.83,3.48,-5.09,418.31,-0.8049999999999999,10128500,1.9538592
1997-12-07,10128500,6.35,33004.97,0.0,92.17,-0.97,-4.42,440.14,-2.695,10128500,1.9538592
1997-12-08,10128500,6.35,32957.23,10.49,142.18,-2.66,-10.12,283.24,-6.39,10128500,1.982176
1997-12-09,10128500,7.62,32912.96,8.11,116.32,-7.63,-13.48,216.03,-10.555,10128500,2.0954432
1997-12-10,10128500,8.64,32872.17,0.0,273.41,-8.35,-20.0,124.89,-14.175,10128500,2.1520768
1997-12-11,10128500,8.64,32834.91,0.0,316.69,-5.19,-21.64,108.25,-13.415,10128500,2.12376
1997-12-12,10128500,8.64,32801.2,0.0,317.15,0.05,-17.18,158.95,-8.565,10128500,2.0671264
1997-12-13,10128500,8.64,32771.06,0.0,316.05,6.01,-11.86,246.4,-2.925,10128500,2.0104928
1997-12-14,10128500,8.64,32744.52,3.86,209.29,5.96,-7.99,334.66,-1.015,10128500,2.0954432
1997-12-15,10128500,8.89,32721.6,0.0,283.39,0.14,-13.22,220.75,-6.54,10128500,2.1520768
1997-12-16,10128500,8.89,32702.32,0.0,303.33,2.44,-13.23,220.57,-5.3950000000000005,10128500,2.1803936
1997-12-17,10128500,8.89,32686.69,0.0,228.81,3.93,-5.93,392.59,-0.9999999999999998,10128500,2.2370272
1997-12-18,10128500,8.89,32674.72,0.0,250.66,1.58,-9.48,298.0,-3.95,10128500,2.265344
1997-12-19,10128500,8.89,32666.42,0.0,275.18,-3.47,-16.28,171.44,-9.875,10128500,1.9538592
1997-12-20,10128500,8.89,32661.8,0.0,315.93,2.04,-16.27,171.51,-7.115,10128500,1.6706912
1997-12-21,10128500,8.89,32660.86,0.0,212.32,-1.77,-11.0,264.08,-6.385,10128500,2.265344
1997-12-22,10128500,8.89,32663.61,0.0,267.53,-3.21,-15.72,179.7,-9.465,10128500,2.0104928
1997-12-23,10128500,8.89,32670.03,0.0,279.39,-3.13,-16.63,166.49,-9.88,10128500,1.9255424
1997-12-24,10128500,8.89,32680.14,0.0,254.1,-8.1,-19.52,130.22,-13.81,10128500,1.8689088
1997-12-25,10128500,8.89,32693.91,0.0,282.41,-7.09,-20.77,116.83,-13.93,10128500,1.8972256
1997-12-26,10128500,8.89,32711.34,0.0,309.06,-2.91,-20.04,124.5,-11.475,10128500,1.8689088
1997-12-27,10128500,8.89,32732.41,0.0,267.76,-4.25,-17.28,157.64,-10.765,10128500,1.8972256
1997-12-28,10128500,8.89,32757.11,0.0,274.74,-4.04,-17.64,152.85,-10.84,10128500,1.9255424
1997-12-29,10128500,9.4,32785.42,0.0,174.14,-0.19,-7.7,342.34,-3.945,10128500,1.8972256
1997-12-30,10128500,9.4,32817.31,0.0,247.4,3.47,-8.07,332.63,-2.3,10128500,1.8689088
1997-12-31,10128500,9.65,32852.77,0.0,291.99,7.19,-8.35,325.59,-0.5799999999999996,10128500,1.8972256
1998-01-01,10128500,9.65,32891.95,0.0,280.95,6.1,-6.0,390.45,0.0499999999999998,10128500,1.840592
1998-01-02,10128500,9.91,32934.47,6.31,100.21,1.3,-3.53,470.54,-1.1149999999999998,10128500,1.8689088
1998-01-03,10128500,9.91,32980.46,5.7,159.63,0.78,-7.23,355.23,-3.225,10128500,1.8972256
1998-01-04,10128500,10.16,33029.9,9.3,130.12,-0.96,-7.17,356.76,-4.065,10128500,1.840592
1998-01-05,10128500,11.43,33082.75,6.31,207.66,-5.11,-16.16,173.11,-10.635,10128500,1.7839584
1998-01-06,10128500,11.68,33138.96,0.0,346.75,-0.92,-19.68,128.38,-10.3,10128500,1.840592
1998-01-07,10128500,11.940000000000001,33198.5,4.11,214.53,-2.53,-14.07,205.99,-8.3,10128500,1.8689088
1998-01-08,10128500,12.19,33261.33,0.0,223.0,-2.19,-10.04,285.0,-6.114999999999999,10128500,1.8972256
1998-01-09,10128500,12.19,33327.4,0.0,300.4,-0.79,-12.78,228.83,-6.785,10128500,1.8689088
1998-01-10,10128500,12.45,33396.67,7.37,139.77,-0.32,-6.72,369.25,-3.52,10128500,1.9255424
1998-01-11,10128500,12.950000000000001,33469.09,20.08,147.84,-0.71,-7.37,351.29,-4.04,10128500,1.982176
1998-01-12,10128500,14.729999999999999,33544.61,9.41,220.27,-0.88,-11.95,244.6,-6.415,10128500,1.9255424
1998-01-13,10128500,15.24,33623.18,17.88,168.31,-2.07,-9.52,296.97,-5.795,10128500,1.9538592
1998-01-14,10128500,16.76,33704.75,6.46,259.45,-0.49,-15.07,189.61,-7.78,10128500,1.982176
1998-01-15,10128500,17.02,33789.27,17.31,160.95,-1.49,-8.31,326.44,-4.9,10128500,2.0104928
1998-01-16,10128500,19.05,33876.68,9.52,183.61,-0.73,-8.58,319.77,-4.655,10128500,2.0671264
1998-01-17,10128500,19.56,33966.93,15.84,173.02,0.46,-6.74,368.94,-3.14,10128500,2.12376
1998-01-18,10128500,20.830000000000002,34059.96,0.0,337.73,5.24,-6.73,369.12,-0.7450000000000001,10128500,2.1803936
1998-01-19,10128500,21.08,34155.72,12.28,196.5,-1.41,-9.53,296.77,-5.47,10128500,2.265344
1998-01-20,10128500,22.61,34254.15,4.83,242.65,-5.19,-15.78,178.81,-10.485,10128500,2.1803936
1998-01-21,10128500,23.11,34355.19,0.0,371.3,-5.14,-18.1,147.05,-11.62,10128500,2.1520768
1998-01-22,10128500,23.11,34458.78,4.23,273.24,-4.08,-16.86,163.33,-10.47,10128500,2.1520768
1998-01-23,10128500,23.369999999999997,34564.88,3.71,251.0,2.57,-8.37,325.12,-2.8999999999999995,10128500,2.1803936
1998-01-24,10128500,23.369999999999997,34673.41,0.0,330.48,1.99,-8.27,327.45,-3.14,10128500,2.2087104
1998-01-25,10128500,23.369999999999997,34784.31,0.0,294.47,-0.17,-8.77,314.9,-4.47,10128500,2.1803936
1998-01-26,10128500,23.369999999999997,34897.54,0.0,412.91,6.18,-9.59,295.29,-1.705,10128500,2.1520768
1998-01-27,10128500,23.369999999999997,35013.04,0.0,376.9,4.44,-7.93,336.35,-1.7449999999999997,10128500,2.1803936
1998-01-28,10128500,23.369999999999997,35130.73,0.0,410.49,5.39,-9.41,299.58,-2.01,10128500,2.2087104
1998-01-29,10128500,23.369999999999997,35250.57,0.0,385.53,4.63,-7.94,336.05,-1.6550000000000002,10128500,2.2087104
1998-01-30,10128500,23.369999999999997,35372.49,5.02,208.48,-0.62,-8.33,326.04,-4.475,10128500,2.1803936
1998-01-31,10128500,23.369999999999997,35496.45,0.0,433.67,2.4,-13.38,217.92,-5.49,10128500,2.1520768
1998-02-01,10128500,23.369999999999997,35622.37,3.72,336.56,5.01,-15.01,190.6,-5.0,10128500,2.1803936
1998-02-02,10128500,23.369999999999997,35750.21,2.89,169.86,1.06,-5.15,416.53,-2.045,10128500,2.2087104
1998-02-03,10128500,23.880000000000003,35879.9,0.0,245.18,3.16,-3.52,471.15,-0.1799999999999999,10128500,2.1520768
1998-02-04,10128500,24.13,36011.39,0.0,296.5,3.65,-4.47,438.54,-0.4099999999999999,10128500,2.12376
1998-02-05,10128500,24.13,36144.63,0.0,375.63,1.64,-9.06,307.8,-3.71,10128500,2.0954432
1998-02-06,10128500,24.13,36279.56,3.98,336.0,5.64,-10.62,272.24,-2.49,10128500,2.0104928
1998-02-07,10128500,24.38,36416.13,4.74,226.62,1.05,-6.97,362.24,-2.96,10128500,2.0671264
1998-02-08,10128500,24.64,36554.28,12.3,213.61,0.19,-7.02,360.91,-3.415,10128500,2.0954432
1998-02-09,10128500,26.419999999999998,36693.96,0.0,423.84,-1.73,-13.84,209.83,-7.785,10128500,2.0954432
1998-02-10,10128500,26.419999999999998,36835.11,0.0,453.43,0.17,-13.8,210.53,-6.815,10128500,2.0388096
1998-02-11,10128500,26.419999999999998,36977.69,6.4,283.94,-2.22,-12.46,234.81,-7.340000000000001,10128500,1.982176
1998-02-12,10128500,27.18,37121.65,2.76,358.68,2.55,-13.85,209.62,-5.65,10128500,2.0388096
1998-02-13,10128500,27.18,37266.94,0.0,389.34,1.93,-8.39,324.5,-3.2300000000000004,10128500,2.12376
1998-02-14,10128500,27.43,37413.5,0.0,359.38,-0.97,-10.12,283.09,-5.545,10128500,2.0671264
1998-02-15,10128500,27.689999999999998,37561.3,4.2,232.62,1.13,-6.59,373.15,-2.73,10128500,1.982176
1998-02-16,10128500,27.939999999999998,37710.28,3.23,247.11,-1.07,-9.23,303.7,-5.15,10128500,2.0104928
1998-02-17,10128500,28.189999999999998,37860.39,0.0,432.33,0.47,-10.91,266.01,-5.22,10128500,1.982176
1998-02-18,10128500,28.189999999999998,38011.6,3.05,316.5,-1.7,-12.81,228.27,-7.255,10128500,1.9255424
1998-02-19,10128500,28.449999999999996,38163.86,0.0,552.05,4.22,-16.74,164.92,-6.26,10128500,2.0104928
1998-02-20,10128500,28.7,38317.12,0.0,476.83,3.64,-9.85,289.23,-3.1049999999999995,10128500,1.982176
1998-02-21,10128500,28.7,38471.35,6.02,382.16,5.86,-10.09,283.79,-2.115,10128500,1.9255424
1998-02-22,10128500,28.96,38626.49,10.08,270.64,-0.62,-9.36,300.73,-4.989999999999999,10128500,1.982176
1998-02-23,10128500,29.970000000000002,38782.52,7.53,294.11,-0.46,-9.99,286.19,-5.2250000000000005,10128500,1.9538592
1998-02-24,10128500,30.73,38939.39,13.25,303.55,0.73,-9.04,308.33,-4.154999999999999,10128500,1.9255424
1998-02-25,10128500,31.75,39097.06,10.95,308.63,-3.61,-13.13,222.41,-8.370000000000001,10128500,1.8972256
1998-02-26,10128500,32.26,39255.49,5.91,328.93,-5.86,-16.03,175.08,-10.945,10128500,1.840592
1998-02-27,10128500,33.019999999999996,39414.65,3.91,400.77,-4.87,-18.89,137.44,-11.88,10128500,1.8972256
1998-02-28,10128500,33.019999999999996,39574.5,2.34,431.74,-2.27,-19.21,133.67,-10.74,10128500,1.9255424
1998-03-01,10128500,33.019999999999996,39735.0,2.89,393.02,0.82,-12.71,230.04,-5.945,10128500,1.8972256
1998-03-02,10128500,33.019999999999996,39896.12,2.88,412.21,1.13,-13.54,214.98,-6.205,10128500,1.8689088
1998-03-03,10128500,33.019999999999996,40057.83,6.4,414.04,3.78,-10.73,269.86,-3.4750000000000005,10128500,1.8972256
1998-03-04,10128500,34.04,40220.08,0.0,623.24,-0.76,-19.91,125.9,-10.335,10128500,1.8972256
1998-03-05,10128500,34.04,40382.86,0.0,631.77,0.51,-19.94,125.54,-9.715,10128500,1.9538592
1998-03-06,10128500,34.54,40546.12,10.56,424.83,-1.25,-16.84,163.59,-9.045,10128500,1.982176
1998-03-07,10128500,35.31,40709.83,0.0,606.69,-2.49,-20.09,123.91,-11.29,10128500,1.982176
1998-03-08,10128500,35.31,40873.96,6.36,476.34,1.63,-19.98,125.07,-9.175,10128500,1.982176
1998-03-09,10128500,35.31,41038.49,0.0,578.0,1.14,-14.62,196.79,-6.739999999999999,10128500,1.9255424
1998-03-10,10128500,35.56,41203.38,0.0,597.4,3.77,-13.41,217.34,-4.82,10128500,2.0388096
1998-03-11,10128500,35.809999999999995,41368.6,0.0,637.83,9.0,-11.59,251.8,-1.295,10128500,2.12376
1998-03-12,10128500,36.07,41534.12,0.0,647.81,11.16,-10.67,271.12,0.2450000000000001,10128500,2.1520768
1998-03-13,10128500,36.07,41699.92,0.0,595.43,11.07,-6.52,375.14,2.2750000000000004,10128500,2.1520768
1998-03-14,10128500,36.07,41865.96,0.0,604.32,11.65,-6.38,379.18,2.635,10128500,2.1520768
1998-03-15,10128500,36.32,42032.22,0.0,593.74,9.8,-7.36,351.51,1.2200000000000002,10128500,2.1520768
1998-03-16,10128500,36.32,42198.67,0.0,582.06,9.88,-6.72,369.28,1.5800000000000003,10128500,2.12376
1998-03-17,10128500,35.31,42365.28,5.83,410.19,4.33,-10.79,268.52,-3.2299999999999995,10128500,2.0671264
1998-03-18,10128500,36.07,42532.03,0.0,459.55,-1.18,-12.68,230.66,-6.93,10128500,2.0388096
1998-03-19,10128500,36.32,42698.88,0.0,631.98,5.12,-13.97,207.56,-4.425000000000001,10128500,2.0104928
1998-03-20,10128500,36.58,42865.82,0.0,661.97,9.52,-12.26,238.58,-1.37,10128500,1.8972256
1998-03-21,10128500,36.83,43032.8,0.0,630.59,12.25,-7.15,357.38,2.55,10128500,1.8122752
1998-03-22,10128500,35.809999999999995,43199.82,0.0,515.41,12.31,-1.51,546.93,5.4,10128500,2.406928
1998-03-23,10128500,35.31,43366.83,0.0,482.88,13.79,1.16,664.09,7.475,10128500,3.0298976
1998-03-24,10128500,33.53,43533.82,7.14,363.04,12.93,0.12,615.88,6.525,10128500,3.681184
1998-03-25,10128500,32.26,43700.75,3.69,289.97,9.06,-0.56,586.08,4.25,10128500,4.530688
1998-03-26,10128500,30.73,43867.61,5.4,397.65,10.21,-3.97,455.45,3.12,10128500,4.2758368
1998-03-27,10128500,30.23,44034.35,17.76,256.27,4.95,-3.29,479.29,0.8300000000000001,10128500,4.1625696
1998-03-28,10128500,32.26,44200.96,17.93,342.83,2.68,-8.63,318.5,-2.9750000000000005,10128500,3.822768
1998-03-29,10128500,34.29,44367.41,7.28,345.85,1.0,-10.24,280.44,-4.62,10128500,3.5112832
1998-03-30,10128500,34.8,44533.67,10.51,279.48,-0.75,-9.36,300.8,-5.055,10128500,3.3696992
1998-03-31,10128500,36.07,44699.72,0.0,637.8,7.11,-10.3,279.25,-1.5950000000000002,10128500,3.3413824
1998-04-01,10128500,36.32,44865.51,0.0,554.05,6.82,-7.02,360.79,-0.0999999999999996,10128500,3.5112832
1998-04-02,10128500,36.32,45031.04,2.58,317.24,2.37,-7.4,350.41,-2.515,10128500,3.4546496
1998-04-03,10128500,36.58,45196.26,0.0,647.18,7.67,-9.52,296.97,-0.9249999999999998,10128500,3.3696992
1998-04-04,10128500,36.58,45361.15,4.98,322.94,4.5,-5.2,415.01,-0.3500000000000001,10128500,3.398016
1998-04-05,10128500,36.83,45525.68,3.92,362.11,5.4,-5.56,403.58,-0.0799999999999996,10128500,3.3696992
1998-04-06,10128500,36.83,45689.81,4.65,455.97,5.34,-9.5,297.51,-2.08,10128500,3.3696992
1998-04-07,10128500,37.34,45853.53,2.84,430.28,3.31,-9.9,288.08,-3.295,10128500,3.2847488
1998-04-08,10128500,37.59,46016.79,3.11,481.13,5.56,-10.21,281.13,-2.3250000000000006,10128500,3.256432
1998-04-09,10128500,38.61,46179.56,0.0,670.28,6.19,-10.32,278.77,-2.065,10128500,3.1714816
1998-04-10,10128500,37.85,46341.82,0.0,653.42,10.32,-5.46,406.73,2.43,10128500,3.3130656
1998-04-11,10128500,36.83,46503.53,0.0,621.2,11.64,-2.68,501.47,4.48,10128500,3.6528672
1998-04-12,10128500,36.32,46664.65,7.74,415.88,4.35,-7.49,348.15,-1.5700000000000005,10128500,3.8794016
1998-04-13,10128500,37.08,46825.15,6.31,405.76,3.4,-7.78,340.32,-2.1900000000000004,10128500,3.5679168
1998-04-14,10128500,37.59,46985.0,6.0,472.61,5.3,-8.54,320.6,-1.6199999999999997,10128500,3.5112832
1998-04-15,10128500,38.1,47144.16,9.9,450.43,3.15,-9.45,298.56,-3.1499999999999995,10128500,3.4829664
1998-04-16,10128500,39.37,47302.6,8.64,362.43,1.79,-7.5,347.87,-2.855,10128500,3.4263328
1998-04-17,10128500,39.879999999999995,47460.27,1.97,565.5,2.22,-8.89,312.15,-3.335,10128500,3.3696992
1998-04-18,10128500,40.129999999999995,47617.14,0.0,754.6,7.32,-11.29,257.99,-1.9849999999999997,10128500,3.3413824
1998-04-19,10128500,40.129999999999995,47773.17,0.0,652.44,5.41,-8.03,333.79,-1.3099999999999996,10128500,3.4546496
1998-04-20,10128500,39.879999999999995,47928.32,0.0,714.17,11.03,-5.02,420.52,3.005,10128500,3.5679168
1998-04-21,10128500,39.62,48082.54,0.0,783.7,14.91,-6.14,376.86,4.385,10128500,4.0493024
1998-04-22,10128500,38.1,48235.81,0.0,744.09,17.29,-1.22,541.9,8.035,10128500,4.8421728
1998-04-23,10128500,34.54,48388.07,0.0,691.41,16.69,0.87,643.17,8.780000000000001,10128500,6.6261312
1998-04-24,10128500,31.5,48539.28,4.68,479.16,9.64,-4.01,454.09,2.8150000000000004,10128500,8.693257599999999
1998-04-25,10128500,31.5,48689.4,0.0,635.47,7.95,-5.15,416.33,1.4,10128500,7.78712
1998-04-26,10128500,30.990000000000002,48838.38,0.0,664.11,8.64,-5.59,402.9,1.5250000000000004,10128500,7.4756352
1998-04-27,10128500,29.21,48986.17,0.0,709.88,10.87,-5.4,408.54,2.7349999999999994,10128500,7.8720704
1998-04-28,10128500,27.43,49132.74,0.0,714.13,13.55,-3.26,479.45,5.1450000000000005,10128500,8.3251392
1998-04-29,10128500,26.16,49278.03,0.0,746.02,16.56,-2.37,494.38,7.094999999999999,10128500,9.3162272
1998-04-30,10128500,23.880000000000003,49421.99,0.0,732.4,17.28,-0.96,548.19,8.16,10128500,11.0152352
1998-05-01,10128500,22.1,49564.58,0.0,694.64,16.38,-0.05,594.53,8.165,10128500,12.2894912
1998-05-02,10128500,21.08,49705.74,0.0,714.62,18.2,0.51,605.66,9.355,10128500,13.025728
1998-05-03,10128500,18.8,49845.42,0.0,687.77,16.16,-0.03,594.15,8.065,10128500,15.0928544
1998-05-04,10128500,16.509999999999998,49983.57,3.61,440.9,11.17,-1.57,544.31,4.8,10128500,15.6308736
1998-05-05,10128500,16.259999999999998,50120.14,0.0,643.47,12.13,-2.28,516.55,4.925000000000001,10128500,14.724736
1998-05-06,10128500,14.729999999999999,50255.07,11.9,324.44,7.48,-1.15,561.46,3.165,10128500,16.1688928
1998-05-07,10128500,14.48,50388.32,3.08,465.56,13.65,-0.11,605.67,6.7700000000000005,10128500,16.1972096
1998-05-08,10128500,12.45,50519.81,4.95,437.8,11.97,-0.45,591.01,5.760000000000001,10128500,16.1972096
1998-05-09,10128500,10.41,50649.51,2.83,442.22,12.72,0.21,620.02,6.465000000000001,10128500,17.0750304
1998-05-10,10128500,8.129999999999999,50777.35,4.16,408.53,7.56,-3.38,475.83,2.09,10128500,18.122752
1998-05-11,10128500,7.37,50903.28,0.0,585.24,8.46,-3.36,476.62,2.5500000000000007,10128500,16.5086944
1998-05-12,10128500,6.1,51027.24,0.0,589.97,10.84,-1.18,560.16,4.83,10128500,15.4043392
1998-05-13,10128500,4.32,51149.17,9.42,352.85,5.57,-3.44,473.98,1.0650000000000002,10128500,15.7724576
1998-05-14,10128500,2.79,51269.01,0.0,673.63,8.41,-5.9,393.37,1.255,10128500,14.5265184
1998-05-15,10128500,1.27,51386.71,8.79,383.57,8.26,-1.68,539.9,3.29,10128500,14.1584
1998-05-16,10128500,1.27,51502.21,0.0,621.27,12.51,-0.4,593.13,6.055,10128500,13.3938464
1998-05-17,10128500,0.0,51615.44,0.0,667.73,12.84,-1.62,542.3,5.609999999999999,10128500,13.3372128
1998-05-18,10128500,0.0,51726.35,0.0,723.14,14.25,-2.25,501.96,6.0,10128500,14.3849344
1998-05-19,10128500,0.0,51834.89,0.0,681.82,16.34,1.22,648.04,8.78,10128500,15.8007744
1998-05-20,10128500,0.0,51940.99,5.46,505.23,17.5,2.33,722.24,9.915,10128500,18.264336
1998-05-21,10128500,0.0,52044.59,11.6,416.43,8.97,-1.87,532.55,3.5500000000000003,10128500,24.635616
1998-05-22,10128500,0.0,52145.64,0.0,641.36,8.85,-3.99,454.64,2.43,10128500,21.662352
1998-05-23,10128500,0.0,52244.07,0.0,695.44,10.56,-4.01,454.06,3.2750000000000004,10128500,19.0005728
1998-05-24,10128500,0.0,52339.84,0.0,650.13,13.7,0.41,627.64,7.055,10128500,17.7546336
1998-05-25,10128500,0.0,52432.87,0.0,706.24,15.94,0.59,602.67,8.265,10128500,18.1793856
1998-05-26,10128500,0.0,52523.13,4.21,428.28,11.99,0.87,650.25,6.43,10128500,22.0021536
1998-05-27,10128500,0.0,52610.55,0.0,682.03,14.11,-0.05,572.55,7.029999999999999,10128500,21.8888864
1998-05-28,10128500,0.0,52695.07,0.0,748.88,17.47,0.46,551.78,8.965,10128500,25.5417536
1998-05-29,10128500,0.0,52776.64,0.0,624.3,16.4,4.01,762.87,10.204999999999998,10128500,29.449472
1998-05-30,10128500,0.0,52855.22,0.0,709.17,14.19,-0.52,532.53,6.835,10128500,30.582144
1998-05-31,10128500,0.0,52930.75,0.0,760.42,17.09,0.02,521.6,8.555,10128500,31.14848
1998-06-01,10128500,0.0,53003.17,0.0,708.45,17.39,2.55,638.74,9.97,10128500,32.56432
1998-06-02,10128500,0.0,53072.45,0.0,732.44,18.66,2.83,626.25,10.745,10128500,34.263328
1998-06-03,10128500,0.0,53138.53,13.06,544.2,16.06,0.18,600.97,8.12,10128500,36.81184
1998-06-04,10128500,0.51,53201.36,14.04,339.86,6.72,-1.2,559.43,2.76,10128500,34.546496
1998-06-05,10128500,0.0,53260.91,0.0,681.03,11.79,-1.79,505.25,5.0,10128500,27.7787808
1998-06-06,10128500,0.0,53317.13,4.73,454.59,10.25,-1.24,557.68,4.505,10128500,24.0126464
1998-06-07,10128500,0.0,53369.99,4.14,410.11,10.33,0.33,625.29,5.33,10128500,22.0304704
1998-06-08,10128500,0.0,53419.43,8.83,458.46,12.22,0.58,636.93,6.4,10128500,20.6146304
1998-06-09,10128500,0.0,53465.44,5.56,330.23,9.03,1.37,674.06,5.199999999999999,10128500,20.954432
1998-06-10,10128500,0.0,53507.96,3.34,360.0,8.8,0.44,630.62,4.62,10128500,19.4253248
1998-06-11,10128500,0.0,53546.98,0.0,727.04,14.3,-0.72,538.24,6.79,10128500,18.8589888
1998-06-12,10128500,0.0,53582.47,0.0,731.53,15.51,0.01,560.77,7.76,10128500,20.3314624
1998-06-13,10128500,0.0,53614.39,12.66,300.62,8.63,1.75,693.13,5.19,10128500,24.2958144
1998-06-14,10128500,0.0,53642.72,7.09,425.18,10.84,0.49,632.7,5.665,10128500,24.3241312
1998-06-15,10128500,0.0,53667.44,0.0,660.0,12.02,-0.66,582.16,5.68,10128500,24.0975968
1998-06-16,10128500,0.0,53688.54,25.35,421.58,8.52,-1.52,546.58,3.5,10128500,26.051456
1998-06-17,10128500,0.0,53705.99,42.18,228.64,2.79,-2.05,525.41,0.3700000000000001,10128500,25.8532384
1998-06-18,10128500,5.08,53719.78,0.0,750.17,16.02,0.31,624.19,8.165,10128500,26.1080896
1998-06-19,10128500,2.79,53729.91,0.0,759.78,17.79,1.33,662.07,9.56,10128500,28.599968
1998-06-20,10128500,0.0,53736.36,0.0,767.02,16.76,-0.21,594.85,8.275,10128500,32.281152
1998-06-21,10128500,0.0,53739.13,0.0,731.54,18.99,3.19,759.08,11.09,10128500,32.56432
1998-06-22,10128500,0.0,53738.22,0.0,702.28,19.24,4.47,839.41,11.855,10128500,35.679168
1998-06-23,10128500,0.0,53733.62,0.0,715.36,17.56,2.37,722.24,9.965,10128500,36.245504
1998-06-24,10128500,0.0,53725.35,0.0,666.68,16.34,2.99,756.79,9.665,10128500,37.661344
1998-06-25,10128500,0.0,53713.41,0.0,678.21,18.51,4.41,835.6,11.46,10128500,39.077184
1998-06-26,10128500,0.0,53697.8,0.0,650.87,15.75,2.78,745.78,9.265,10128500,43.041536
1998-06-27,10128500,0.0,53678.54,0.0,729.67,16.78,0.9,618.28,8.84,10128500,41.342528
1998-06-28,10128500,0.0,53655.64,0.0,772.03,22.41,3.18,679.34,12.795,10128500,35.962336
1998-06-29,10128500,0.0,53629.13,0.0,743.73,24.35,6.25,830.32,15.3,10128500,39.64352
1998-06-30,10128500,0.0,53599.01,0.0,722.71,24.9,7.63,921.26,16.265,10128500,39.360352
1998-07-01,10128500,0.0,53565.32,0.0,725.09,25.1,7.45,908.38,16.275000000000002,10128500,38.794016
1998-07-02,10128500,0.0,53528.09,0.0,721.91,25.08,7.4,903.75,16.24,10128500,36.245504
1998-07-03,10128500,0.0,53487.32,0.0,709.0,24.73,7.56,922.55,16.145,10128500,33.130656
1998-07-04,10128500,0.0,53443.07,0.0,662.67,23.56,8.15,986.02,15.855,10128500,31.431648
1998-07-05,10128500,0.0,53395.35,0.0,652.83,21.97,7.0,919.84,14.485,10128500,28.599968
1998-07-06,10128500,0.0,53344.21,0.0,700.66,23.39,5.95,819.44,14.67,10128500,24.635616
1998-07-07,10128500,0.0,53289.69,0.0,600.53,21.22,7.69,988.72,14.455,10128500,22.228688
1998-07-08,10128500,0.0,53231.81,0.0,657.65,22.12,6.27,859.07,14.195,10128500,18.264336
1998-07-09,10128500,0.0,53170.63,0.0,693.97,24.57,6.3,830.49,15.435,10128500,17.5847328
1998-07-10,10128500,0.0,53106.18,0.0,552.02,22.2,9.34,1130.42,15.77,10128500,17.0750304
1998-07-11,10128500,0.0,53038.51,0.0,631.98,23.79,7.96,972.83,15.875,10128500,16.2255264
1998-07-12,10128500,0.0,52967.67,0.0,669.28,24.38,6.72,858.93,15.55,10128500,15.2061216
1998-07-13,10128500,0.0,52893.7,0.0,657.56,25.7,7.96,925.25,16.83,10128500,13.4221632
1998-07-14,10128500,0.0,52816.66,0.0,632.73,25.15,8.25,951.93,16.7,10128500,11.751472
1998-07-15,10128500,0.0,52736.59,0.0,662.35,26.8,8.0,890.33,17.4,10128500,10.5904832
1998-07-16,10128500,0.0,52653.54,0.0,633.69,26.49,8.79,943.72,17.64,10128500,9.91088
1998-07-17,10128500,0.0,52567.58,0.0,656.0,28.15,8.54,900.02,18.345,10128500,9.1180096
1998-07-18,10128500,0.0,52478.75,0.0,637.97,29.62,10.42,1028.78,20.02,10128500,8.5233568
1998-07-19,10128500,0.0,52387.11,0.0,619.03,28.88,10.5,1055.54,19.69,10128500,7.9570208
1998-07-20,10128500,0.0,52292.71,0.0,535.81,26.9,12.06,1261.14,19.48,10128500,7.4756352
1998-07-21,10128500,0.0,52195.61,0.0,467.2,22.87,10.61,1230.64,16.740000000000002,10128500,7.1358336
1998-07-22,10128500,0.0,52095.88,0.0,398.2,20.06,9.99,1226.92,15.025,10128500,6.937616
