Date,gage_id,dayl_s,prcp_mm_day,srad_W_m2,tmax_C,tmin_C,vp_Pa,tmean_C,site_no,flow_cms
2021-04-14,09289500,46977.31,8.32,387.22,3.39,-7.98,335.09,-2.295,9289500,0.7928704
2021-04-15,09289500,47136.14,5.06,406.54,2.37,-9.58,295.65,-3.605,9289500,0.73906848
2021-04-16,09289500,47294.25,0.0,534.16,-0.61,-11.99,243.81,-6.3,9289500,0.70508832
2021-04-17,09289500,47451.59,0.0,700.01,3.07,-14.03,197.14,-5.48,9289500,0.68809824
2021-04-18,09289500,47608.14,0.0,703.17,7.27,-10.13,254.47,-1.4300000000000006,9289500,0.68526656
2021-04-19,09289500,47763.84,0.0,718.85,6.88,-11.28,231.26,-2.2,9289500,0.70508832
2021-04-20,09289500,47918.67,3.68,533.26,3.25,-14.83,193.4,-5.79,9289500,0.71358336
2021-04-21,09289500,48072.57,3.33,419.12,3.52,-8.66,317.63,-2.5700000000000003,9289500,0.70792
2021-04-22,09289500,48225.52,0.0,635.37,6.03,-8.38,310.01,-1.1750000000000005,9289500,0.69659328
2021-04-23,09289500,48377.46,0.0,583.53,5.86,-6.75,355.95,-0.4449999999999998,9289500,0.71358336
2021-04-24,09289500,48528.35,3.42,451.31,7.86,-5.59,402.89,1.1350000000000002,9289500,0.73057344
2021-04-25,09289500,48678.16,0.0,518.68,9.38,-1.55,531.04,3.915000000000001,9289500,0.74473184
2021-04-26,09289500,48826.82,6.53,264.65,3.47,-3.42,474.4,0.0250000000000001,9289500,0.79003872
2021-04-27,09289500,48974.31,11.69,336.33,4.1,-4.66,432.31,-0.2800000000000002,9289500,0.7503952
2021-04-28,09289500,49120.57,0.0,671.78,8.62,-5.94,358.28,1.3399999999999994,9289500,0.7730486400000001
2021-04-29,09289500,49265.55,0.0,723.93,13.6,-3.21,394.07,5.195,9289500,0.89481088
2021-04-30,09289500,49409.2,0.0,734.24,17.76,0.43,479.57,9.095,9289500,1.1893056
2021-05-01,09289500,49551.49,0.0,649.26,15.91,2.19,590.05,9.05,9289500,1.59140416
2021-05-02,09289500,49692.34,0.0,553.57,9.73,-0.92,534.04,4.405,9289500,1.94536416
2021-05-03,09289500,49831.73,0.0,577.95,7.28,-3.71,433.22,1.785,9289500,2.052968
2021-05-04,09289500,49969.58,0.0,660.96,8.01,-5.2,363.56,1.4049999999999998,9289500,2.1350867200000003
2021-05-05,09289500,50105.86,0.0,689.46,11.35,-2.87,397.62,4.24,9289500,2.14641344
2021-05-06,09289500,50240.5,0.0,779.87,16.26,-2.66,354.41,6.800000000000001,9289500,2.5343536
2021-05-07,09289500,50373.45,0.0,685.29,15.33,0.86,483.7,8.095,9289500,3.6245504
2021-05-08,09289500,50504.67,0.0,513.28,5.81,-3.67,441.89,1.0699999999999998,9289500,4.0776192
2021-05-09,09289500,50634.08,0.0,633.51,5.56,-6.73,323.08,-0.5850000000000004,9289500,3.5962336
2021-05-10,09289500,50761.65,4.46,435.08,4.33,-6.53,374.73,-1.1,9289500,3.0015808
2021-05-11,09289500,50887.3,0.0,661.16,5.81,-7.07,311.08,-0.6300000000000003,9289500,2.548512
2021-05-12,09289500,51010.98,0.0,760.51,11.13,-5.63,300.21,2.7500000000000004,9289500,2.72690784
2021-05-13,09289500,51132.65,0.0,730.84,14.74,-0.97,413.47,6.885,9289500,3.4263328
2021-05-14,09289500,51252.23,0.0,622.61,14.48,2.27,562.85,8.375,9289500,4.530688
2021-05-15,09289500,51369.66,0.0,658.74,14.45,1.18,487.55,7.814999999999999,9289500,5.2102912
2021-05-16,09289500,51484.91,0.0,665.39,14.43,0.88,473.68,7.655,9289500,6.37128
2021-05-17,09289500,51597.89,0.0,625.7,12.45,0.3,455.75,6.375,9289500,6.654448
2021-05-18,09289500,51708.56,0.0,684.43,14.57,0.7,411.61,7.635,9289500,6.1730624
2021-05-19,09289500,51816.85,0.0,681.57,14.87,1.2,425.23,8.035,9289500,7.220784
2021-05-20,09289500,51922.71,0.0,613.98,13.91,2.36,503.64,8.135,9289500,7.0792
2021-05-21,09289500,52026.08,13.39,386.72,8.23,-0.96,529.3,3.635,9289500,6.937616
2021-05-22,09289500,52126.9,7.51,401.4,7.79,-1.72,509.96,3.035,9289500,5.0120736
2021-05-23,09289500,52225.11,5.05,367.74,4.81,-3.61,467.98,0.5999999999999999,9289500,4.3607872
2021-05-24,09289500,52320.66,0.0,685.32,8.2,-4.86,323.85,1.6699999999999997,9289500,4.105936
2021-05-25,09289500,52413.49,0.0,672.41,10.69,-2.13,386.5,4.279999999999999,9289500,4.3324704
2021-05-26,09289500,52503.54,0.0,672.64,11.91,-1.17,407.4,5.37,9289500,4.7855392
2021-05-27,09289500,52590.76,0.0,770.69,14.75,-2.73,318.17,6.01,9289500,6.229696
2021-05-28,09289500,52675.09,0.0,712.81,16.62,1.63,435.09,9.125,9289500,7.78712
2021-05-29,09289500,52756.48,0.0,602.99,14.55,3.14,557.53,8.845,9289500,8.8348416
2021-05-30,09289500,52834.87,0.0,623.2,12.74,1.02,479.5,6.88,9289500,8.2685056
2021-05-31,09289500,52910.23,0.0,711.75,15.15,0.48,407.56,7.815,9289500,7.5605856
2021-06-01,09289500,52982.49,0.0,721.16,17.62,2.23,441.94,9.925,9289500,9.91088
2021-06-02,09289500,53051.6,0.0,719.98,19.42,3.73,480.39,11.575,9289500,11.6948384
2021-06-03,09289500,53117.53,0.0,715.79,21.69,5.82,543.25,13.755,9289500,13.1956288
2021-06-04,09289500,53180.22,0.0,718.02,23.06,6.8,570.53,14.93,9289500,13.5071136
2021-06-05,09289500,53239.63,0.0,666.55,21.01,6.96,626.61,13.985,9289500,11.6665216
2021-06-06,09289500,53295.72,0.0,680.9,20.66,6.05,580.45,13.355,9289500,10.6754336
2021-06-07,09289500,53348.45,0.0,636.47,21.07,7.74,683.36,14.405,9289500,9.2312768
2021-06-08,09289500,53397.78,0.0,644.26,18.2,4.72,552.44,11.46,9289500,7.7588032
2021-06-09,09289500,53443.68,0.0,657.25,18.84,4.77,529.09,11.805,9289500,6.3429632
2021-06-10,09289500,53486.11,0.0,724.17,16.32,-0.49,335.43,7.915,9289500,5.4368256
2021-06-11,09289500,53525.04,0.0,775.13,17.32,-2.82,241.3,7.25,9289500,4.813856
2021-06-12,09289500,53560.44,0.0,739.1,21.35,3.24,339.32,12.295000000000002,9289500,4.3607872
2021-06-13,09289500,53592.28,0.0,721.11,23.3,5.82,369.67,14.56,9289500,4.105936
2021-06-14,09289500,53620.55,0.0,710.76,24.74,7.51,375.06,16.125,9289500,3.8510848
2021-06-15,09289500,53645.21,0.0,671.67,24.85,9.25,425.28,17.05,9289500,3.5962336
2021-06-16,09289500,53666.26,0.0,661.64,25.56,10.12,452.81,17.84,9289500,3.398016
2021-06-17,09289500,53683.67,0.0,637.04,24.97,10.34,459.87,17.655,9289500,3.1431648
2021-06-18,09289500,53697.43,0.0,604.88,23.96,10.36,489.16,17.16,9289500,2.9166304
2021-06-19,09289500,53707.54,0.0,618.01,22.56,8.5,402.92,15.53,9289500,2.7297395200000003
2021-06-20,09289500,53713.97,0.0,618.68,21.01,6.75,357.73,13.88,9289500,2.49754176
2021-06-21,09289500,53716.74,0.0,716.61,22.65,3.25,273.28,12.95,9289500,2.33047264
2021-06-22,09289500,53715.83,0.0,648.87,24.33,8.03,389.51,16.18,9289500,2.19172032
2021-06-23,09289500,53711.24,0.0,516.78,20.45,8.74,498.69,14.595,9289500,2.09261152
2021-06-24,09289500,53702.99,11.23,311.24,13.3,4.26,597.74,8.780000000000001,9289500,2.38993792
2021-06-25,09289500,53691.07,6.47,353.75,14.05,3.55,571.45,8.8,9289500,3.1714816
2021-06-26,09289500,53675.5,0.0,546.42,15.45,3.1,405.04,9.275,9289500,2.3927696
2021-06-27,09289500,53656.28,0.0,567.53,17.07,4.01,404.78,10.54,9289500,2.08411648
2021-06-28,09289500,53633.44,0.0,529.9,16.69,4.71,458.24,10.7,9289500,1.91987904
2021-06-29,09289500,53606.99,0.0,602.58,18.72,4.17,373.57,11.445,9289500,1.8122752
2021-06-30,09289500,53576.95,5.74,330.18,15.28,5.49,705.93,10.385,9289500,2.10676992
2021-07-01,09289500,53543.34,0.0,561.04,18.81,5.69,479.37,12.25,9289500,2.31348256
2021-07-02,09289500,53506.18,0.0,558.47,20.4,7.28,525.87,13.84,9289500,1.99067104
2021-07-03,09289500,53465.52,0.0,602.05,21.89,7.11,470.6,14.5,9289500,1.76696832
2021-07-04,09289500,53421.36,4.22,437.12,22.93,8.3,688.03,15.615,9289500,1.63671104
2021-07-05,09289500,53373.76,0.0,553.46,21.9,8.66,599.18,15.28,9289500,1.64520608
2021-07-06,09289500,53322.74,0.0,631.67,22.51,6.01,432.3,14.260000000000002,9289500,1.4724736
2021-07-07,09289500,53268.34,0.0,616.71,24.09,7.96,497.67,16.025,9289500,1.3648697600000002
2021-07-08,09289500,53210.6,0.0,575.38,25.56,10.86,642.34,18.21,9289500,1.3167312
2021-07-09,09289500,53149.56,0.0,584.09,25.11,9.94,598.25,17.525,9289500,1.2600976
2021-07-10,09289500,53085.26,0.0,610.63,23.81,7.46,490.24,15.635,9289500,1.19496896
2021-07-11,09289500,53017.74,0.0,591.94,23.96,8.43,541.7,16.195,9289500,1.1694838399999998
2021-07-12,09289500,52947.06,0.0,589.34,24.54,9.03,563.63,16.785,9289500,1.1694838399999998
2021-07-13,09289500,52873.26,0.0,528.5,22.5,9.45,661.8,15.975,9289500,1.1864739199999998
2021-07-14,09289500,52796.4,0.0,549.97,22.01,8.3,543.62,15.155,9289500,1.15249376
2021-07-15,09289500,52716.51,0.0,577.53,21.94,7.11,446.36,14.525,9289500,1.12984032
2021-07-16,09289500,52633.66,0.0,501.07,20.57,8.55,585.57,14.56,9289500,1.1468304
2021-07-17,09289500,52547.89,0.0,565.17,22.07,7.6,474.14,14.835,9289500,1.1609888
2021-07-18,09289500,52459.26,0.0,508.88,23.7,8.92,572.38,16.31,9289500,1.09302848
2021-07-19,09289500,52367.82,0.0,513.94,24.2,9.1,571.14,16.65,9289500,1.08170176
2021-07-20,09289500,52273.64,0.0,428.85,22.05,10.54,736.61,16.295,9289500,1.0760384
2021-07-21,09289500,52176.77,0.0,510.72,23.12,8.54,512.63,15.83,9289500,1.06471168
2021-07-22,09289500,52077.25,8.01,358.46,23.12,9.56,770.91,16.34,9289500,1.31956288
2021-07-23,09289500,51975.16,0.0,438.21,19.96,8.35,673.05,14.155,9289500,2.10393824
2021-07-24,09289500,51870.55,0.0,503.38,23.18,8.72,564.19,15.95,9289500,1.29974112
2021-07-25,09289500,51763.48,0.0,473.55,22.07,8.84,614.08,15.455,9289500,1.203464
2021-07-26,09289500,51654.0,0.0,519.8,23.27,7.89,471.61,15.58,9289500,1.1666521600000002
2021-07-27,09289500,51542.18,0.0,460.38,22.39,9.76,514.77,16.075,9289500,1.1185136
2021-07-28,09289500,51428.07,8.5,337.12,21.97,9.35,699.12,15.66,9289500,1.10718688
2021-07-29,09289500,51311.73,5.57,315.95,20.02,8.49,778.06,14.255,9289500,1.30540448
2021-07-30,09289500,51193.22,4.67,256.14,17.99,9.02,966.34,13.505,9289500,1.5659190399999998
2021-07-31,09289500,51072.6,13.16,286.4,18.31,8.14,885.76,13.225,9289500,1.82926528
2021-08-01,09289500,50949.93,12.09,261.59,16.42,7.34,948.01,11.88,9289500,1.99067104
2021-08-02,09289500,50825.26,7.72,224.95,15.75,8.15,1083.33,11.95,9289500,2.14075008
2021-08-03,09289500,50698.66,0.0,463.7,18.89,6.25,714.42,12.57,9289500,1.80944352
2021-08-04,09289500,50570.17,0.0,500.34,20.1,5.76,652.75,12.93,9289500,1.4583152
2021-08-05,09289500,50439.86,0.0,509.86,22.42,7.44,709.26,14.93,9289500,1.37053312
2021-08-06,09289500,50307.77,0.0,472.13,19.24,6.26,708.5,12.75,9289500,1.31389952
2021-08-07,09289500,50173.97,0.0,502.45,18.29,4.01,589.69,11.15,9289500,1.25726592
2021-08-08,09289500,50038.52,0.0,543.76,21.62,4.68,567.99,13.15,9289500,1.2176224
2021-08-09,09289500,49901.45,0.0,478.2,20.52,7.16,724.38,13.84,9289500,1.18081056
2021-08-10,09289500,49762.83,0.0,531.05,21.03,4.96,577.76,12.995,9289500,1.15249376
2021-08-11,09289500,49622.71,0.0,558.86,22.2,3.93,513.0,13.065,9289500,1.12134528
2021-08-12,09289500,49481.14,0.0,546.92,23.58,5.77,586.35,14.675,9289500,1.09302848
2021-08-13,09289500,49338.17,0.0,489.23,23.88,9.31,808.74,16.595,9289500,1.09302848
2021-08-14,09289500,49193.85,0.0,494.66,23.65,8.78,777.94,16.215,9289500,1.09302848
2021-08-15,09289500,49048.23,0.0,483.16,22.37,8.04,761.54,15.205,9289500,1.08736512
2021-08-16,09289500,48901.36,0.0,497.96,22.05,6.94,695.49,14.495,9289500,1.05621664
2021-08-17,09289500,48753.29,16.67,364.51,21.59,6.55,819.71,14.07,9289500,1.05904832
2021-08-18,09289500,48604.05,80.08,274.02,13.77,4.06,816.63,8.915,9289500,13.733648
2021-08-19,09289500,48453.7,15.94,187.48,7.63,1.48,679.47,4.555,9289500,18.0944352
2021-08-20,09289500,48302.28,0.0,425.98,13.96,2.42,726.94,8.190000000000001,9289500,9.4578112
2021-08-21,09289500,48149.84,14.03,265.67,12.33,3.22,769.46,7.775,9289500,7.7588032
2021-08-22,09289500,47996.41,0.0,428.75,17.17,5.33,892.32,11.25,9289500,8.4667232
2021-08-23,09289500,47842.04,0.0,444.63,19.01,6.38,959.69,12.695,9289500,6.0597952
2021-08-24,09289500,47686.78,0.0,460.92,18.75,5.37,894.78,12.06,9289500,5.1253408
2021-08-25,09289500,47530.65,3.8,351.47,19.21,5.16,881.54,12.185,9289500,4.5023712
2021-08-26,09289500,47373.71,0.0,460.47,19.07,5.57,906.99,12.32,9289500,4.2192032
2021-08-27,09289500,47215.98,0.0,481.38,19.48,4.76,857.65,12.12,9289500,3.822768
2021-08-28,09289500,47057.51,0.0,480.05,19.96,5.05,874.8,12.505,9289500,3.4546496
2021-08-29,09289500,46898.33,0.0,511.22,21.1,3.76,786.64,12.43,9289500,3.1714816
2021-08-30,09289500,46738.48,0.0,462.38,21.0,6.34,956.95,13.67,9289500,2.9166304
2021-08-31,09289500,46577.99,3.52,333.11,21.2,6.96,998.37,14.08,9289500,2.78354144
2021-09-01,09289500,46416.91,5.92,224.7,13.45,5.14,880.28,9.295,9289500,3.1431648
2021-09-02,09289500,46255.26,6.89,332.54,17.27,3.25,771.01,10.26,9289500,3.4829664
2021-09-03,09289500,46093.07,3.38,322.8,16.8,3.39,778.86,10.095,9289500,3.256432
2021-09-04,09289500,45930.38,0.0,481.53,17.48,1.45,678.41,9.465,9289500,2.63629408
2021-09-05,09289500,45767.23,0.0,478.37,19.72,3.37,777.49,11.545,9289500,2.40126464
2021-09-06,09289500,45603.64,0.0,479.57,21.04,4.23,825.95,12.635,9289500,2.24552224
2021-09-07,09289500,45439.64,0.0,477.85,21.92,4.95,869.2,13.435,9289500,2.12092832
2021-09-08,09289500,45275.26,0.0,487.05,23.29,5.09,877.18,14.19,9289500,2.04164128
2021-09-09,09289500,45110.54,0.0,486.81,23.45,5.01,872.47,14.23,9289500,1.96235424
2021-09-10,09289500,44945.5,5.06,327.1,21.39,6.19,946.81,13.79,9289500,1.96518592
2021-09-11,09289500,44780.17,6.6,258.3,16.35,5.82,923.23,11.085,9289500,2.2936608
2021-09-12,09289500,44614.58,0.0,392.66,17.96,5.53,904.7,11.745,9289500,2.09261152
2021-09-13,09289500,44448.77,0.0,374.1,17.09,5.5,902.91,11.295,9289500,1.911384
2021-09-14,09289500,44282.75,0.0,420.98,17.57,3.8,801.84,10.685,9289500,1.840592
2021-09-15,09289500,44116.55,0.0,459.81,19.11,2.8,746.77,10.955,9289500,1.73298816
2021-09-16,09289500,43950.2,0.0,422.34,18.66,4.47,840.25,11.565,9289500,1.65370112
2021-09-17,09289500,43783.74,0.0,437.86,18.44,3.12,763.97,10.78,9289500,1.5715824
2021-09-18,09289500,43617.18,7.11,194.24,12.45,4.63,849.52,8.54,9289500,1.74431488
2021-09-19,09289500,43450.55,0.0,400.56,13.6,0.33,625.34,6.965,9289500,1.83492864
2021-09-20,09289500,43283.89,0.0,385.84,9.04,-3.47,472.62,2.7849999999999997,9289500,1.5942358399999998
2021-09-21,09289500,43117.21,0.0,455.23,12.7,-4.19,447.93,4.254999999999999,9289500,1.49795872
2021-09-22,09289500,42950.54,0.0,436.68,17.3,0.94,653.74,9.12,9289500,1.45548352
2021-09-23,09289500,42783.91,0.0,371.92,14.19,1.5,680.4,7.845,9289500,1.41584
2021-09-24,09289500,42617.35,0.0,426.25,16.74,0.72,643.34,8.729999999999999,9289500,1.4016816
2021-09-25,09289500,42450.89,0.0,415.44,18.41,2.67,739.84,10.54,9289500,1.3648697600000002
2021-09-26,09289500,42284.54,0.0,411.44,19.03,3.24,770.36,11.135000000000002,9289500,1.3167312
2021-09-27,09289500,42118.34,0.0,395.18,19.04,4.09,818.07,11.565,9289500,1.3025728
2021-09-28,09289500,41952.32,0.0,375.65,15.65,2.05,707.93,8.85,9289500,1.28275104
2021-09-29,09289500,41786.5,7.97,195.77,4.87,-3.55,469.83,0.6600000000000001,9289500,1.3648697600000002
2021-09-30,09289500,41620.92,0.0,355.28,8.24,-3.95,455.86,2.145,9289500,1.3875232
2021-10-01,09289500,41455.59,0.0,367.83,12.21,-1.05,565.48,5.58,9289500,1.40451328
2021-10-02,09289500,41290.54,0.0,326.15,12.18,0.83,648.58,6.505,9289500,1.34787968
2021-10-03,09289500,41125.82,0.0,383.37,14.36,-0.18,602.93,7.09,9289500,1.29974112
2021-10-04,09289500,40961.44,0.0,367.97,14.53,0.78,646.01,7.654999999999999,9289500,1.26292928
2021-10-05,09289500,40797.44,3.92,226.24,12.97,2.31,721.11,7.640000000000001,9289500,1.25160256
2021-10-06,09289500,40633.84,21.88,170.49,8.96,1.44,677.59,5.2,9289500,2.1662352
2021-10-07,09289500,40470.68,6.8,183.13,9.65,1.59,685.1,5.62,9289500,2.58249216
2021-10-08,09289500,40307.99,15.78,101.92,4.88,0.75,644.88,2.815,9289500,3.1431648
2021-10-09,09289500,40145.81,0.0,240.57,5.42,-1.97,528.39,1.725,9289500,3.256432
2021-10-10,09289500,39984.15,0.0,298.21,7.12,-2.35,513.8,2.385,9289500,2.6617792
2021-10-11,09289500,39823.06,3.1,138.85,4.23,-1.35,553.18,1.4400000000000002,9289500,2.4210864
2021-10-12,09289500,39662.57,10.73,181.62,1.61,-5.75,397.77,-2.07,9289500,2.36162112
2021-10-13,09289500,39502.72,0.0,322.88,2.08,-8.23,328.58,-3.075,9289500,2.30215584
2021-10-14,09289500,39343.54,0.0,258.65,-0.67,-8.45,323.04,-4.56,9289500,2.22570048
2021-10-15,09289500,39185.06,0.0,414.86,5.58,-10.87,266.82,-2.645,9289500,2.06146304
2021-10-16,09289500,39027.33,0.0,396.24,11.63,-3.92,456.96,3.855,9289500,2.11243328
2021-10-17,09289500,38870.38,0.0,330.4,9.8,-1.43,549.94,4.1850000000000005,9289500,2.16906688
2021-10-18,09289500,38714.24,9.48,171.31,4.7,-2.47,509.24,1.115,9289500,2.14924512
2021-10-19,09289500,38558.97,11.33,280.99,3.84,-7.86,338.31,-2.01,9289500,2.2370272
2021-10-20,09289500,38404.6,2.69,323.14,7.47,-8.36,325.17,-0.4449999999999998,9289500,2.14075008
2021-10-21,09289500,38251.17,0.0,390.85,10.81,-2.11,523.24,4.3500000000000005,9289500,2.22853216
2021-10-22,09289500,38098.72,0.0,381.48,9.97,-2.44,510.66,3.765000000000001,9289500,2.3219776
2021-10-23,09289500,37947.29,4.31,144.81,3.11,-2.24,518.24,0.4349999999999998,9289500,2.35312608
2021-10-24,09289500,37796.93,4.31,240.76,4.98,-4.57,435.28,0.205,9289500,2.29649248
2021-10-25,09289500,37647.69,10.56,213.3,7.56,-0.67,581.76,3.445,9289500,2.336136
2021-10-26,09289500,37499.61,4.24,157.54,0.48,-5.12,417.34,-2.3200000000000003,9289500,2.64478912
2021-10-27,09289500,37352.73,2.65,204.68,2.41,-5.06,419.36,-1.3249999999999995,9289500,2.48904672
2021-10-28,09289500,37207.1,0.0,369.74,8.42,-3.11,485.65,2.655,9289500,2.4494032
2021-10-29,09289500,37062.77,0.0,398.42,10.81,-3.36,476.52,3.725000000000001,9289500,2.42674976
2021-10-30,09289500,36919.79,0.0,355.54,9.45,-1.95,529.46,3.75,9289500,2.3644528
2021-10-31,09289500,36778.21,0.0,291.59,8.88,-1.0,567.88,3.94,9289500,2.2936608
2021-11-01,09289500,36638.08,3.79,172.04,6.65,-0.67,581.54,2.99,9289500,2.24552224
2021-11-02,09289500,36499.45,5.58,201.6,4.93,-3.92,456.88,0.5049999999999999,9289500,2.23136384
2021-11-03,09289500,36362.38,0.0,346.56,8.29,-5.51,405.38,1.3899999999999997,9289500,2.13225504
2021-11-04,09289500,36226.91,0.0,340.18,11.49,-2.4,512.12,4.545,9289500,2.08977984
2021-11-05,09289500,36093.1,0.0,312.01,10.08,-1.72,538.3,4.18,9289500,2.05863136
2021-11-06,09289500,35961.0,0.0,270.78,9.43,-0.18,602.73,4.625,9289500,1.982176
2021-11-07,09289500,35830.68,0.0,255.32,8.11,-0.92,570.95,3.595,9289500,1.93120576
2021-11-08,09289500,35702.18,0.0,261.34,6.11,-3.28,479.54,1.4150000000000005,9289500,1.89439392
2021-11-09,09289500,35575.56,6.34,147.04,3.05,-3.63,466.99,-0.29,9289500,1.7924534399999998
2021-11-10,09289500,35450.88,3.58,129.09,1.01,-4.81,427.24,-1.9,9289500,1.8264336
2021-11-11,09289500,35328.19,0.0,215.91,2.98,-4.53,436.54,-0.7750000000000001,9289500,1.7556416
2021-11-12,09289500,35207.56,0.0,232.06,6.41,-1.92,530.63,2.245,9289500,1.7556416
2021-11-13,09289500,35089.04,0.0,267.86,7.82,-2.54,506.74,2.64,9289500,1.72166144
2021-11-14,09289500,34972.69,0.0,291.98,9.55,-2.51,507.71,3.5200000000000005,9289500,1.65936448
2021-11-15,09289500,34858.56,0.0,290.41,11.57,-0.69,580.81,5.44,9289500,1.63671104
2021-11-16,09289500,34746.73,0.0,284.91,5.73,-5.84,395.08,-0.0549999999999997,9289500,1.60556256
2021-11-17,09289500,34637.23,0.0,283.34,0.85,-10.68,270.9,-4.915,9289500,1.37619648
2021-11-18,09289500,34530.14,3.0,252.32,5.02,-9.43,299.04,-2.205,9289500,1.43566176
2021-11-19,09289500,34425.52,0.0,276.75,5.4,-4.29,444.65,0.5550000000000002,9289500,1.51211712
2021-11-20,09289500,34323.41,0.0,309.52,1.46,-10.09,283.85,-4.315,9289500,1.43566176
2021-11-21,09289500,34223.88,0.0,351.22,4.34,-11.91,245.39,-3.785,9289500,1.36203808
2021-11-22,09289500,34126.99,0.0,342.47,9.35,-6.97,362.44,1.19,9289500,1.39035488
2021-11-23,09289500,34032.78,0.0,325.26,5.91,-8.36,325.21,-1.2249999999999996,9289500,1.345048
2021-11-24,09289500,33941.33,0.0,285.33,-2.77,-13.83,209.94,-8.3,9289500,1.27708768
2021-11-25,09289500,33852.69,4.7,240.2,2.8,-12.36,236.61,-4.779999999999999,9289500,1.35071136
2021-11-26,09289500,33766.9,0.0,298.07,7.41,-5.87,394.3,0.77,9289500,1.3875232
2021-11-27,09289500,33684.02,0.0,257.13,6.28,-4.23,446.57,1.025,9289500,1.30540448
2021-11-28,09289500,33604.12,0.0,281.35,8.91,-3.37,476.18,2.77,9289500,1.25160256
2021-11-29,09289500,33527.23,0.0,279.13,9.93,-2.4,511.89,3.765,9289500,1.22328576
2021-11-30,09289500,33453.41,0.0,301.54,9.28,-5.26,412.92,2.01,9289500,1.20629568
2021-12-01,09289500,33382.71,0.0,285.83,10.75,-2.8,496.85,3.975,9289500,1.19213728
2021-12-02,09289500,33315.18,0.0,273.78,11.19,-1.69,539.77,4.75,9289500,1.1864739199999998
2021-12-03,09289500,33250.86,0.0,246.98,9.15,-3.78,461.91,2.6850000000000005,9289500,1.17231552
2021-12-04,09289500,33189.79,0.0,248.87,8.51,-4.59,434.56,1.96,9289500,1.132672
2021-12-05,09289500,33132.03,0.0,190.8,4.84,-4.03,453.41,0.4049999999999998,9289500,1.11568192
2021-12-06,09289500,33077.61,0.0,148.59,1.02,-5.56,403.67,-2.27,9289500,1.06471168
2021-12-07,09289500,33026.56,0.0,207.64,2.13,-7.67,343.32,-2.77,9289500,1.10718688
2021-12-08,09289500,32978.94,5.09,197.72,3.44,-8.98,309.8,-2.7700000000000005,9289500,1.03639488
2021-12-09,09289500,32934.76,13.76,182.54,-0.71,-11.54,252.87,-6.125,9289500,1.09302848
2021-12-10,09289500,32894.07,0.0,226.48,-9.13,-18.71,139.52,-13.920000000000002,9289500,1.03639488
2021-12-11,09289500,32856.9,0.0,309.48,-3.22,-20.12,123.58,-11.67,9289500,1.02223648
2021-12-12,09289500,32823.26,0.0,251.91,0.64,-11.1,261.91,-5.23,9289500,1.12700864
2021-12-13,09289500,32793.2,0.0,203.62,0.99,-7.93,336.44,-3.47,9289500,1.1468304
2021-12-14,09289500,32766.72,22.6,122.5,-0.37,-7.21,355.61,-3.79,9289500,1.12984032
2021-12-15,09289500,32743.86,0.0,295.5,-3.92,-18.85,137.88,-11.385000000000002,9289500,1.02506816
2021-12-16,09289500,32724.62,5.06,170.1,-4.92,-14.91,192.21,-9.915,9289500,0.92595936
2021-12-17,09289500,32709.02,0.0,244.85,-7.16,-17.93,149.14,-12.545,9289500,0.91180096
2021-12-18,09289500,32697.08,0.0,308.02,-0.96,-17.5,154.76,-9.23,9289500,0.88631584
2021-12-19,09289500,32688.8,0.0,290.51,2.13,-12.72,229.82,-5.295,9289500,0.920296
2021-12-20,09289500,32684.19,0.0,262.12,2.96,-9.52,297.01,-3.28,9289500,0.9486128
2021-12-21,09289500,32683.26,0.0,282.71,3.89,-10.26,280.08,-3.185,9289500,0.98825632
2021-12-22,09289500,32686.0,0.0,267.5,3.6,-9.13,306.22,-2.765000000000001,9289500,1.01374144
2021-12-23,09289500,32692.41,18.82,116.23,0.59,-5.83,395.32,-2.62,9289500,1.03922656
2021-12-24,09289500,32702.49,16.1,94.33,-1.35,-6.33,380.67,-3.84,9289500,1.04488992
2021-12-25,09289500,32716.23,9.04,83.8,-3.0,-7.2,355.97,-5.1,9289500,1.02789984
2021-12-26,09289500,32733.61,14.44,167.44,-5.68,-14.42,200.12,-10.05,9289500,0.97976128
2021-12-27,09289500,32754.64,12.89,143.09,-8.13,-15.18,187.85,-11.655,9289500,0.94294944
2021-12-28,09289500,32779.28,5.14,157.79,-9.13,-16.86,163.27,-12.995,9289500,0.89764256
2021-12-29,09289500,32807.52,0.0,258.8,-8.48,-18.25,145.18,-13.365,9289500,0.920296
2021-12-30,09289500,32839.34,15.01,141.71,-5.49,-12.06,242.53,-8.775,9289500,0.9627712
2021-12-31,09289500,32874.72,5.81,239.51,-7.55,-21.37,110.8,-14.46,9289500,0.94294944
2022-01-01,09289500,32913.8,0.0,294.85,-9.15,-24.78,81.81,-16.965,9289500,0.8806524800000001
2022-01-02,09289500,32956.22,0.0,307.08,-1.76,-18.58,141.08,-10.17,9289500,0.8410089599999999
2022-01-03,09289500,33002.11,0.0,276.69,0.95,-13.29,219.56,-6.17,9289500,0.84384064
2022-01-04,09289500,33051.44,0.0,148.77,-2.14,-9.03,308.76,-5.585,9289500,0.8778208
2022-01-05,09289500,33104.16,24.51,78.22,-2.01,-6.65,371.51,-4.33,9289500,0.91746432
2022-01-06,09289500,33160.24,0.0,157.4,2.06,-5.13,417.26,-1.535,9289500,0.92312768
