M-D,M,D,1981_SWE_in,1982_SWE_in,1983_SWE_in,1984_SWE_in,1985_SWE_in,1986_SWE_in,1987_SWE_in,1988_SWE_in,1989_SWE_in,1990_SWE_in,1991_SWE_in,1992_SWE_in,1993_SWE_in,1994_SWE_in,1995_SWE_in,1996_SWE_in,1997_SWE_in,1998_SWE_in,1999_SWE_in,2000_SWE_in,2001_SWE_in,2002_SWE_in,2003_SWE_in,2004_SWE_in,2005_SWE_in,2006_SWE_in,2007_SWE_in,2008_SWE_in,2009_SWE_in,2010_SWE_in,2011_SWE_in,2012_SWE_in,2013_SWE_in,2014_SWE_in,2015_SWE_in,2016_SWE_in,2017_SWE_in,2018_SWE_in,2019_SWE_in,2020_SWE_in,2021_SWE_in,2022_SWE_in,2023_SWE_in,2024_SWE_in,2025_SWE_in,2026_SWE_in,min,Q10,Q25,mean,median,Q75,Q90,max,date
02-18,2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312400168696,0.23880012895200003,0.25150013581,0.42420022906800003,0.26670014401799996,0.426700230418,0.47750025784999994,0.6655003593699998,0.36320019612800003,0.429300231822,0.332700179658,0.368300198882,0.26670014401799996,0.24380013165199996,0.32770017695799997,0.520700281178,0.462300249642,0.274300148122,0.42420022906800003,0.388600209844,0.25150013581,0.660400356616,0.248900134406,0.294600159084,0.37080020023200005,0.261600141264,0.292100157734,0.6528003525120001,0.261600141264,0.469900253746,0.439400237276,0.297200160488,0.375900202986,0.480100259254,0.34540018651599996,0.40390021810599996,0.34290018516599996,0.0,0.0,0.249550134757,0.3024805981220435,0.320050172827,0.42420022906800003,0.478800258552,0.6655003593699998,2023-02-18
02-19,2,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3200001728,0.241300130302,0.25400013716000003,0.431800233172,0.276900149526,0.429300231822,0.48510026195399997,0.6655003593699998,0.36320019612800003,0.439400237276,0.332700179658,0.368300198882,0.271800146772,0.24380013165199996,0.330200178308,0.5258002839320001,0.46740025239599997,0.276900149526,0.42420022906800003,0.388600209844,0.25400013716000003,0.660400356616,0.25150013581,0.294600159084,0.37080020023200005,0.261600141264,0.309900167346,0.662900357966,0.261600141264,0.469900253746,0.439400237276,0.299700161838,0.375900202986,0.480100259254,0.355600192024,0.40390021810599996,0.37080020023200005,0.0,0.0,0.25212513614750004,0.30562625199460863,0.325100175554,0.4280252311335,0.48260026060399996,0.6655003593699998,2023-02-19
02-20,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322600174204,0.24380013165199996,0.259100139914,0.462300249642,0.276900149526,0.429300231822,0.5029002715659999,0.6655003593699998,0.36320019612800003,0.44200023868000005,0.332700179658,0.373400201636,0.274300148122,0.24380013165199996,0.332700179658,0.5309002866860001,0.46740025239599997,0.28190015222599996,0.42420022906800003,0.391200211248,0.25650013851000003,0.688300371682,0.25400013716000003,0.294600159084,0.38350020709000004,0.261600141264,0.312400168696,0.675600364824,0.26920014536799997,0.469900253746,0.439400237276,0.309900167346,0.375900202986,0.480100259254,0.36070019477799997,0.406400219456,0.37080020023200005,0.0,0.0,0.25462513749750004,0.3093240800783913,0.32765017693099996,0.4280252311335,0.49150026540999997,0.688300371682,2023-02-20
02-21,2,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322600174204,0.24380013165199996,0.26670014401799996,0.482600260604,0.28450015363,0.429300231822,0.535900289386,0.6655003593699998,0.36320019612800003,0.44200023868000005,0.335300181062,0.38350020709000004,0.294600159084,0.246400133056,0.332700179658,0.53850029079,0.469900253746,0.28190015222599996,0.429300231822,0.391200211248,0.25650013851000003,0.688300371682,0.261600141264,0.299700161838,0.386100208494,0.26920014536799997,0.312400168696,0.688300371682,0.26920014536799997,0.469900253746,0.44450024003,0.3150001701,0.375900202986,0.480100259254,0.37850020439,0.41150022221,0.373400201636,0.0,0.0,0.25777513919850004,0.31346756057673913,0.32765017693099996,0.429300231822,0.509250274995,0.688300371682,2023-02-21
02-22,2,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32510017555399995,0.24380013165199996,0.26920014536799997,0.48510026195399997,0.28450015363,0.429300231822,0.5512002976479999,0.6655003593699998,0.36580019753200005,0.454700245538,0.3480001879199999,0.38350020709000004,0.294600159084,0.25400013716000003,0.335300181062,0.53850029079,0.472400255096,0.28190015222599996,0.431800233172,0.391200211248,0.259100139914,0.688300371682,0.274300148122,0.299700161838,0.386100208494,0.274300148122,0.312400168696,0.7036003799439999,0.26920014536799997,0.482600260604,0.44450024003,0.3150001701,0.38100020574,0.482600260604,0.386100208494,0.41150022221,0.373400201636,0.0,0.0,0.2616251412775,0.31628495340247825,0.33020017830799997,0.4311752328345,0.511800276372,0.7036003799439999,2023-02-22
02-23,2,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32510017555399995,0.24380013165199996,0.27940015087599995,0.490200264708,0.28700015498,0.429300231822,0.5588003017519999,0.6655003593699998,0.375900202986,0.457200246888,0.35050018927,0.391200211248,0.297200160488,0.26670014401799996,0.337800182412,0.53850029079,0.4750002565,0.28450015363,0.43690023592599997,0.391200211248,0.259100139914,0.6909003730859999,0.28700015498,0.299700161838,0.391200211248,0.274300148122,0.3150001701,0.713700385398,0.271800146772,0.482600260604,0.44450024003,0.3150001701,0.38100020574,0.497800268812,0.386100208494,0.41150022221,0.373400201636,0.0,0.0,0.26797514470649997,0.31905017228699994,0.331450178983,0.43500023489999995,0.518150279801,0.713700385398,2023-02-23
02-24,2,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32510017555399995,0.24380013165199996,0.28190015222599996,0.513100277074,0.292100157734,0.429300231822,0.5613003031020001,0.6655003593699998,0.391200211248,0.459700248238,0.358100193374,0.396200213948,0.297200160488,0.271800146772,0.34290018516599996,0.53850029079,0.4750002565,0.28700015498,0.43690023592599997,0.393700212598,0.261600141264,0.693400374436,0.28700015498,0.304800164592,0.393700212598,0.26670014401799996,0.31750017145000003,0.713700385398,0.271800146772,0.48510026195399997,0.44450024003,0.3150001701,0.38100020574,0.500400270216,0.386100208494,0.41150022221,0.373400201636,0.0,0.0,0.26797514470649997,0.32103278205326086,0.33400018035999995,0.43500023489999995,0.525800283932,0.713700385398,2023-02-24
02-25,2,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32510017555399995,0.24380013165199996,0.28450015363,0.518200279828,0.297200160488,0.429300231822,0.5613003031020001,0.6655003593699998,0.41400022355999994,0.459700248238,0.37850020439,0.396200213948,0.304800164592,0.27940015087599995,0.34540018651599996,0.53850029079,0.47750025784999994,0.28960015638400005,0.469900253746,0.396200213948,0.26670014401799996,0.7036003799439999,0.292100157734,0.304800164592,0.393700212598,0.271800146772,0.31750017145000003,0.713700385398,0.274300148122,0.48770026335800004,0.44450024003,0.3150001701,0.38100020574,0.5029002715659999,0.386100208494,0.41150022221,0.38100020574,0.0,0.0,0.2724251471095,0.3244023490902173,0.33525018103499993,0.440700237978,0.528350285309,0.713700385398,2023-02-25
02-26,2,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32770017695799997,0.24380013165199996,0.28450015363,0.518200279828,0.299700161838,0.429300231822,0.57400030996,0.6680003607200001,0.416600224964,0.459700248238,0.38350020709000004,0.396200213948,0.30730016594200005,0.28450015363,0.3480001879199999,0.53850029079,0.482600260604,0.299700161838,0.47750025784999994,0.40390021810599996,0.26670014401799996,0.718800388152,0.292100157734,0.30730016594200005,0.393700212598,0.274300148122,0.31750017145000003,0.713700385398,0.274300148122,0.492800266112,0.44450024003,0.3150001701,0.38350020709000004,0.5029002715659999,0.386100208494,0.41150022221,0.391200211248,0.0,0.0,0.274300148122,0.3267197416459565,0.33785018243899995,0.440700237978,0.528350285309,0.718800388152,2023-02-26
02-27,2,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32770017695799997,0.24380013165199996,0.28450015363,0.518200279828,0.302300163242,0.429300231822,0.589300318222,0.670600362124,0.42160022766399996,0.459700248238,0.38350020709000004,0.396200213948,0.309900167346,0.28450015363,0.373400201636,0.53850029079,0.48510026195399997,0.30730016594200005,0.480100259254,0.406400219456,0.26920014536799997,0.73150039501,0.294600159084,0.30730016594200005,0.396200213948,0.276900149526,0.31750017145000003,0.713700385398,0.276900149526,0.495300267462,0.452100244134,0.3150001701,0.38350020709000004,0.5029002715659999,0.406400219456,0.41150022221,0.396200213948,0.0,0.0,0.276900149526,0.3295349605574782,0.350550189297,0.446400241056,0.528350285309,0.73150039501,2023-02-27
02-28,2,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32770017695799997,0.24380013165199996,0.28450015363,0.518200279828,0.304800164592,0.431800233172,0.589300318222,0.6909003730859999,0.42160022766399996,0.459700248238,0.38350020709000004,0.398800215352,0.309900167346,0.28700015498,0.388600209844,0.53850029079,0.48770026335800004,0.31750017145000003,0.480100259254,0.40890022080599997,0.271800146772,0.7290003936599999,0.302300163242,0.30730016594200005,0.41150022221,0.27940015087599995,0.31750017145000003,0.7264003922560001,0.276900149526,0.497800268812,0.452100244134,0.32510017555399995,0.38350020709000004,0.520700281178,0.41400022355999994,0.41150022221,0.396200213948,0.0,0.0,0.27752514986349996,0.3325175708637391,0.355600192024,0.44702524139350003,0.529600285984,0.7290003936599999,2023-02-28
03-01,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32770017695799997,0.26420014266799996,0.28450015363,0.518200279828,0.304800164592,0.431800233172,0.591800319572,0.6909003730859999,0.42420022906800003,0.459700248238,0.388600209844,0.40390021810599996,0.312400168696,0.28700015498,0.393700212598,0.54100029214,0.518200279828,0.31750017145000003,0.480100259254,0.40890022080599997,0.271800146772,0.7290003936599999,0.304800164592,0.31750017145000003,0.429300231822,0.27940015087599995,0.31750017145000003,0.7264003922560001,0.276900149526,0.50550027297,0.452100244134,0.330200178308,0.38350020709000004,0.5334002880359999,0.41400022355999994,0.41150022221,0.396200213948,0.0,0.0,0.27752514986349996,0.33539365937334786,0.35685019269900004,0.44702524139350003,0.537200290088,0.7290003936599999,2023-03-01
03-02,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32770017695799997,0.271800146772,0.28700015498,0.518200279828,0.304800164592,0.434300234522,0.591800319572,0.6909003730859999,0.42420022906800003,0.46740025239599997,0.388600209844,0.40390021810599996,0.312400168696,0.28960015638400005,0.396200213948,0.54100029214,0.518200279828,0.322600174204,0.480100259254,0.41150022221,0.271800146772,0.7290003936599999,0.3200001728,0.31750017145000003,0.439400237276,0.28700015498,0.31750017145000003,0.7264003922560001,0.28450015363,0.513100277074,0.454700245538,0.330200178308,0.38350020709000004,0.535900289386,0.41400022355999994,0.41150022221,0.398800215352,0.0,0.0,0.2851251539675,0.3373262691126087,0.35685019269900004,0.45087524347249996,0.538450290763,0.7290003936599999,2023-03-02
03-03,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.330200178308,0.27940015087599995,0.28700015498,0.518200279828,0.304800164592,0.439400237276,0.594400320976,0.7061003812939999,0.429300231822,0.46740025239599997,0.391200211248,0.40390021810599996,0.312400168696,0.292100157734,0.396200213948,0.54100029214,0.518200279828,0.32770017695799997,0.482600260604,0.41150022221,0.271800146772,0.7290003936599999,0.3200001728,0.3200001728,0.439400237276,0.297200160488,0.3200001728,0.7264003922560001,0.28450015363,0.528300285282,0.459700248238,0.330200178308,0.38350020709000004,0.53850029079,0.416600224964,0.41150022221,0.406400219456,0.0,0.0,0.2851251539675,0.3394784441878261,0.35685019269900004,0.4546252454975,0.539750291465,0.7290003936599999,2023-03-03
03-04,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340400183816,0.294600159084,0.28700015498,0.518200279828,0.304800164592,0.452100244134,0.594400320976,0.7061003812939999,0.43690023592599997,0.469900253746,0.391200211248,0.40390021810599996,0.312400168696,0.297200160488,0.396200213948,0.54100029214,0.518200279828,0.330200178308,0.48510026195399997,0.41150022221,0.274300148122,0.744200401868,0.322600174204,0.322600174204,0.44450024003,0.309900167346,0.32770017695799997,0.7264003922560001,0.28450015363,0.528300285282,0.459700248238,0.330200178308,0.38350020709000004,0.54100029214,0.434300234522,0.42420022906800003,0.41150022221,0.0,0.0,0.288900156006,0.3426240980603913,0.361950195453,0.45780024721199997,0.54100029214,0.744200401868,2023-03-04
03-05,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35050018927,0.335300181062,0.292100157734,0.518200279828,0.304800164592,0.454700245538,0.594400320976,0.7036003799439999,0.434300234522,0.469900253746,0.391200211248,0.40390021810599996,0.312400168696,0.297200160488,0.396200213948,0.54100029214,0.518200279828,0.332700179658,0.490200264708,0.41150022221,0.28700015498,0.744200401868,0.330200178308,0.3200001728,0.44450024003,0.309900167346,0.32770017695799997,0.7264003922560001,0.294600159084,0.528300285282,0.459700248238,0.330200178308,0.386100208494,0.5512002976479999,0.44450024003,0.431800233172,0.41150022221,0.0,0.0,0.295250159435,0.3452197516359566,0.368300198882,0.458450247563,0.5461002948939999,0.744200401868,2023-03-05
03-06,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358100193374,0.34290018516599996,0.304800164592,0.518200279828,0.309900167346,0.469900253746,0.596900322326,0.7036003799439999,0.439400237276,0.469900253746,0.391200211248,0.40390021810599996,0.312400168696,0.299700161838,0.396200213948,0.54100029214,0.518200279828,0.332700179658,0.490200264708,0.416600224964,0.297200160488,0.744200401868,0.330200178308,0.322600174204,0.44450024003,0.309900167346,0.32770017695799997,0.7290003936599999,0.294600159084,0.53850029079,0.459700248238,0.330200178308,0.40390021810599996,0.576600311364,0.44960024278399996,0.44450024003,0.41150022221,0.0,0.0,0.30097516252650003,0.3484806229620435,0.374650202311,0.46735025236899996,0.558800301752,0.744200401868,2023-03-06
03-07,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36580019753200005,0.34540018651599996,0.304800164592,0.518200279828,0.309900167346,0.469900253746,0.617200333288,0.7036003799439999,0.44960024278399996,0.4750002565,0.396200213948,0.40390021810599996,0.312400168696,0.30730016594200005,0.396200213948,0.54100029214,0.523200282528,0.332700179658,0.490200264708,0.42160022766399996,0.297200160488,0.751800405972,0.330200178308,0.32510017555399995,0.452100244134,0.309900167346,0.32770017695799997,0.7341003964139999,0.294600159084,0.5639003045059999,0.459700248238,0.330200178308,0.406400219456,0.5817003141179999,0.452100244134,0.46740025239599997,0.41910022631399996,0.0,0.0,0.3054251649295,0.3518980161117826,0.38100020574000004,0.46927525340849996,0.572800309312,0.751800405972,2023-03-07
03-08,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36580019753200005,0.34540018651599996,0.309900167346,0.518200279828,0.309900167346,0.469900253746,0.619800334692,0.7036003799439999,0.44960024278399996,0.480100259254,0.406400219456,0.40390021810599996,0.32770017695799997,0.309900167346,0.40390021810599996,0.54100029214,0.5309002866860001,0.332700179658,0.492800266112,0.42160022766399996,0.30730016594200005,0.7595004101299999,0.330200178308,0.32770017695799997,0.452100244134,0.309900167346,0.332700179658,0.7341003964139999,0.294600159084,0.576600311364,0.459700248238,0.330200178308,0.40890022080599997,0.5817003141179999,0.454700245538,0.46740025239599997,0.41910022631399996,0.0,0.0,0.309900167346,0.3541175825277392,0.38485020781900003,0.46927525340849996,0.579150312741,0.7595004101299999,2023-03-08
03-09,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36580019753200005,0.34540018651599996,0.309900167346,0.520700281178,0.309900167346,0.469900253746,0.619800334692,0.7061003812939999,0.44960024278399996,0.48510026195399997,0.40890022080599997,0.40390021810599996,0.332700179658,0.309900167346,0.40390021810599996,0.54100029214,0.5309002866860001,0.335300181062,0.495300267462,0.42160022766399996,0.30730016594200005,0.76200041148,0.330200178308,0.332700179658,0.452100244134,0.309900167346,0.335300181062,0.7341003964139999,0.294600159084,0.586700316818,0.469900253746,0.330200178308,0.41150022221,0.589300318222,0.457200246888,0.46740025239599997,0.41910022631399996,0.0,0.0,0.309900167346,0.3555458441685653,0.38485020781900003,0.469900253746,0.5880003175199999,0.76200041148,2023-03-09
03-10,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36580019753200005,0.35050018927,0.309900167346,0.520700281178,0.309900167346,0.469900253746,0.619800334692,0.708700382698,0.44960024278399996,0.500400270216,0.41400022355999994,0.41150022221,0.335300181062,0.312400168696,0.40390021810599996,0.54100029214,0.535900289386,0.337800182412,0.497800268812,0.429300231822,0.312400168696,0.76450041283,0.330200178308,0.337800182412,0.452100244134,0.309900167346,0.337800182412,0.7341003964139999,0.294600159084,0.591800319572,0.472400255096,0.337800182412,0.41910022631399996,0.591800319572,0.457200246888,0.46740025239599997,0.41910022631399996,0.0,0.0,0.309900167346,0.35769801924378264,0.38485020781900003,0.47177525475849996,0.591800319572,0.76450041283,2023-03-10
03-11,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37080020023200005,0.35050018927,0.309900167346,0.5258002839320001,0.3150001701,0.482600260604,0.619800334692,0.708700382698,0.44960024278399996,0.500400270216,0.42160022766399996,0.416600224964,0.335300181062,0.312400168696,0.40390021810599996,0.54100029214,0.535900289386,0.337800182412,0.497800268812,0.429300231822,0.312400168696,0.767100414234,0.330200178308,0.337800182412,0.459700248238,0.309900167346,0.340400183816,0.7341003964139999,0.294600159084,0.6020003250799999,0.47750025784999994,0.340400183816,0.41910022631399996,0.6502003511079999,0.457200246888,0.46740025239599997,0.42420022906800003,0.0,0.0,0.3105251676835,0.36062845560882606,0.387350209169,0.4813252599155,0.610900329886,0.767100414234,2023-03-11
03-12,3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386100208494,0.358100193374,0.309900167346,0.528300285282,0.3150001701,0.53850029079,0.619800334692,0.708700382698,0.44960024278399996,0.50550027297,0.42420022906800003,0.416600224964,0.335300181062,0.312400168696,0.398800215352,0.54100029214,0.54100029214,0.340400183816,0.497800268812,0.429300231822,0.312400168696,0.767100414234,0.330200178308,0.340400183816,0.462300249642,0.309900167346,0.340400183816,0.7341003964139999,0.294600159084,0.6020003250799999,0.47750025784999994,0.34540018651599996,0.41910022631399996,0.6528003525120001,0.457200246888,0.46740025239599997,0.42420022906800003,0.0,0.0,0.3105251676835,0.3628980220517827,0.392450211923,0.4927252660715,0.610900329886,0.767100414234,2023-03-12
03-13,3,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391200211248,0.358100193374,0.309900167346,0.528300285282,0.3150001701,0.543600293544,0.622300336042,0.708700382698,0.44960024278399996,0.50550027297,0.429300231822,0.416600224964,0.3480001879199999,0.312400168696,0.398800215352,0.54100029214,0.543600293544,0.340400183816,0.500400270216,0.429300231822,0.3150001701,0.782300422442,0.330200178308,0.34290018516599996,0.462300249642,0.309900167346,0.340400183816,0.7341003964139999,0.294600159084,0.6020003250799999,0.47750025784999994,0.355600192024,0.41910022631399996,0.6528003525120001,0.457200246888,0.46740025239599997,0.42420022906800003,0.0,0.0,0.3105251676835,0.36433715326369565,0.3950002133,0.49467526712449994,0.6121503305609999,0.782300422442,2023-03-13
03-14,3,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393700212598,0.36070019477799997,0.309900167346,0.5309002866860001,0.31750017145000003,0.543600293544,0.622300336042,0.708700382698,0.44960024278399996,0.50550027297,0.429300231822,0.41910022631399996,0.36320019612800003,0.3150001701,0.396200213948,0.54100029214,0.543600293544,0.340400183816,0.500400270216,0.429300231822,0.3150001701,0.782300422442,0.330200178308,0.34540018651599996,0.462300249642,0.309900167346,0.340400183816,0.73150039501,0.294600159084,0.60450032643,0.47750025784999994,0.36070019477799997,0.431800233172,0.6528003525120001,0.459700248238,0.47750025784999994,0.42420022906800003,0.0,0.0,0.3111751680345,0.3656567191936521,0.39495021327299995,0.49467526712449994,0.6134003312359999,0.782300422442,2023-03-14
03-15,3,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40390021810599996,0.36070019477799997,0.312400168696,0.54100029214,0.31750017145000003,0.543600293544,0.640100345654,0.708700382698,0.44960024278399996,0.50550027297,0.429300231822,0.426700230418,0.36580019753200005,0.31750017145000003,0.396200213948,0.54100029214,0.553700298998,0.340400183816,0.5156002784239999,0.429300231822,0.3150001701,0.784900423846,0.330200178308,0.34540018651599996,0.46740025239599997,0.309900167346,0.34540018651599996,0.7264003922560001,0.32770017695799997,0.60450032643,0.490200264708,0.37080020023200005,0.431800233172,0.662900357966,0.459700248238,0.482600260604,0.429300231822,0.0,0.0,0.3156251704375,0.3691871558826957,0.40005021602699997,0.5016752709045,0.622300336042,0.784900423846,2023-03-15
03-16,3,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40890022080599997,0.36320019612800003,0.312400168696,0.553700298998,0.31750017145000003,0.5512002976479999,0.640100345654,0.711200384048,0.44960024278399996,0.50550027297,0.431800233172,0.429300231822,0.368300198882,0.32510017555399995,0.396200213948,0.546100294894,0.5613003031020001,0.340400183816,0.5156002784239999,0.429300231822,0.3150001701,0.7899004265460001,0.32770017695799997,0.34540018651599996,0.46740025239599997,0.309900167346,0.36580019753200005,0.723900390906,0.332700179658,0.60450032643,0.5029002715659999,0.375900202986,0.43690023592599997,0.6807003675779999,0.462300249642,0.48770026335800004,0.429300231822,0.0,0.0,0.3156251704375,0.37205672264965217,0.402550217377,0.504850272619,0.622300336042,0.7899004265460001,2023-03-16
03-17,3,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41150022221,0.36580019753200005,0.312400168696,0.57150030861,0.31750017145000003,0.5512002976479999,0.642600347004,0.711200384048,0.44960024278399996,0.50550027297,0.439400237276,0.43690023592599997,0.375900202986,0.337800182412,0.396200213948,0.5512002976479999,0.5639003045059999,0.340400183816,0.520700281178,0.429300231822,0.31750017145000003,0.8052004348080001,0.32770017695799997,0.34540018651599996,0.469900253746,0.309900167346,0.373400201636,0.7214003895559999,0.340400183816,0.60450032643,0.50550027297,0.375900202986,0.43690023592599997,0.6807003675779999,0.462300249642,0.48770026335800004,0.431800233172,0.0,0.0,0.31750017145000003,0.37449150657313046,0.403850218079,0.50550027297,0.623550336717,0.8052004348080001,2023-03-17
03-18,3,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41150022221,0.36580019753200005,0.3150001701,0.5791003127139999,0.31750017145000003,0.5512002976479999,0.642600347004,0.711200384048,0.44960024278399996,0.50550027297,0.439400237276,0.43690023592599997,0.38350020709000004,0.34290018516599996,0.396200213948,0.556300300402,0.56900030726,0.335300181062,0.520700281178,0.429300231822,0.31750017145000003,0.8026004334039999,0.330200178308,0.35310019067400006,0.472400255096,0.309900167346,0.375900202986,0.713700385398,0.355600192024,0.60450032643,0.50550027297,0.38100020574,0.43690023592599997,0.6807003675779999,0.462300249642,0.48770026335800004,0.429300231822,0.0,0.0,0.31750017145000003,0.37559368108134783,0.403850218079,0.50550027297,0.623550336717,0.8026004334039999,2023-03-18
03-19,3,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41150022221,0.368300198882,0.3150001701,0.589300318222,0.31750017145000003,0.5639003045059999,0.6477003497580001,0.711200384048,0.44960024278399996,0.50550027297,0.44200023868000005,0.439400237276,0.38350020709000004,0.34290018516599996,0.396200213948,0.5588003017519999,0.576600311364,0.332700179658,0.520700281178,0.429300231822,0.31750017145000003,0.8077004361579999,0.340400183816,0.355600192024,0.472400255096,0.30730016594200005,0.37850020439,0.708700382698,0.355600192024,0.607100327834,0.50550027297,0.38100020574,0.43690023592599997,0.6807003675779999,0.462300249642,0.497800268812,0.42420022906800003,0.0,0.0,0.31750017145000003,0.37697411660939123,0.403850218079,0.50550027297,0.6274003387960001,0.8077004361579999,2023-03-19
03-20,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41400022355999994,0.375900202986,0.3150001701,0.589300318222,0.337800182412,0.57150030861,0.6477003497580001,0.711200384048,0.452100244134,0.50550027297,0.44450024003,0.439400237276,0.38350020709000004,0.34540018651599996,0.396200213948,0.5613003031020001,0.586700316818,0.332700179658,0.523200282528,0.429300231822,0.31750017145000003,0.8077004361579999,0.37080020023200005,0.355600192024,0.472400255096,0.304800164592,0.37850020439,0.7061003812939999,0.358100193374,0.607100327834,0.513100277074,0.38100020574,0.43690023592599997,0.6807003675779999,0.462300249642,0.497800268812,0.41910022631399996,0.0,0.0,0.321300173502,0.378950204633,0.40510021875399993,0.511200276048,0.6274003387960001,0.8077004361579999,2023-03-20
03-21,3,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41400022355999994,0.375900202986,0.3150001701,0.589300318222,0.337800182412,0.576600311364,0.6477003497580001,0.711200384048,0.452100244134,0.50550027297,0.459700248238,0.439400237276,0.38350020709000004,0.3480001879199999,0.396200213948,0.57150030861,0.589300318222,0.332700179658,0.523200282528,0.429300231822,0.3200001728,0.8204004430159999,0.373400201636,0.368300198882,0.472400255096,0.304800164592,0.373400201636,0.708700382698,0.36320019612800003,0.607100327834,0.520700281178,0.388600209844,0.44450024003,0.688300371682,0.462300249642,0.497800268812,0.406400219456,0.0,0.0,0.32317517451449995,0.3808306404310435,0.401300216702,0.516900279126,0.6274003387960001,0.8204004430159999,2023-03-21
03-22,3,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416600224964,0.391200211248,0.3200001728,0.589300318222,0.340400183816,0.591800319572,0.6477003497580001,0.711200384048,0.454700245538,0.50550027297,0.452100244134,0.439400237276,0.38350020709000004,0.3480001879199999,0.396200213948,0.57400030996,0.6020003250799999,0.337800182412,0.528300285282,0.429300231822,0.3200001728,0.8357004512780001,0.37850020439,0.373400201636,0.4750002565,0.304800164592,0.375900202986,0.7061003812939999,0.36580019753200005,0.624800337392,0.5334002880359999,0.388600209844,0.44450024003,0.6960003758399999,0.462300249642,0.5029002715659999,0.40390021810599996,0.0,0.0,0.324450175203,0.3837089028548695,0.40005021602699997,0.522600282204,0.636250343575,0.8357004512780001,2023-03-22
03-23,3,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416600224964,0.393700212598,0.322600174204,0.594400320976,0.3480001879199999,0.594400320976,0.6477003497580001,0.713700385398,0.454700245538,0.50550027297,0.452100244134,0.44200023868000005,0.38350020709000004,0.3480001879199999,0.396200213948,0.584200315468,0.6020003250799999,0.337800182412,0.528300285282,0.434300234522,0.32510017555399995,0.8357004512780001,0.37850020439,0.375900202986,0.4750002565,0.304800164592,0.37850020439,0.7214003895559999,0.393700212598,0.642600347004,0.53850029079,0.391200211248,0.44450024003,0.708700382698,0.462300249642,0.5080002743200001,0.398800215352,0.0,0.0,0.3282751772685,0.38658499136447827,0.39750021464999996,0.5232252825415,0.645150348381,0.8357004512780001,2023-03-23
